time,f1,f2,pitch
17.68,1149.498927,2265.782123,284.486519
17.69,1131.549058,2049.301913,282.502392
17.7,1118.221788,1897.963385,281.827815
17.72,1086.410019,1806.784423,282.229887
17.73,1013.685255,1922.312706,283.263531
17.74,986.913253,1995.174873,284.353949
17.75,992.797576,1997.524141,285.480868
17.77,1004.160096,1952.275654,288.186532
17.78,1020.251308,2122.958506,288.804276
17.79,1009.504574,2462.474079,287.081507
17.8,1005.865214,2668.024823,287.093851
17.82,969.677448,2810.299198,288.188345
17.83,961.137317,3030.812767,147.735630
17.84,965.294784,2199.044524,154.199576
17.85,1014.214447,1990.933791,160.129399
17.87,1039.352056,2106.219344,166.518533
17.88,1022.542321,2410.943883,168.281245
17.89,1020.648785,2516.284696,169.480632
17.9,1024.016599,2366.877430,337.423652
17.92,1008.787944,2450.518523,326.960510
17.93,971.369611,2671.984410,323.255886
17.94,962.035145,2683.192221,319.361714
17.98,912.727827,2232.143997,324.474666
17.99,912.655089,1689.703134,328.671307
18.04,569.467132,983.393383,341.611955
18.05,939.670008,1389.216934,340.060385
18.07,674.144639,921.324858,327.183152
18.09,779.792040,810.451717,318.566016
18.12,606.517472,1487.774501,321.296229
18.13,589.988239,1976.679772,325.132968
18.14,578.807709,2515.451798,325.738486
18.15,516.902328,3152.936889,330.529112
18.18,688.399422,3151.983211,332.732679
18.43,977.388928,2056.683568,141.258308
18.44,940.138315,1880.903768,140.795343
18.47,860.319015,3101.477985,286.108434
18.48,748.609031,3183.442461,285.606231
18.49,664.183620,3176.854837,285.190542
18.5,669.921246,3301.199359,285.439003
18.52,688.457390,2558.353619,285.129075
18.53,738.492188,2432.570722,285.063425
18.54,792.861254,2511.393056,285.007889
18.55,828.494709,2325.714532,284.505580
18.57,1056.465495,2075.115723,282.901861
18.58,1170.198133,1734.450483,283.274725
18.6,1273.277147,1325.718688,282.388407
18.62,1345.361848,1356.227455,281.668046
18.63,1335.347507,1586.335653,281.986961
18.64,1287.190190,1786.672139,282.896484
18.65,1224.656921,2035.056002,284.325947
18.67,1156.625957,2218.092608,285.142917
18.68,1091.839354,2680.381263,284.447140
18.79,1261.616704,2503.398464,292.094471
18.8,1173.950046,2236.411398,289.990960
18.82,1097.875450,2110.351143,289.528161
18.83,1039.063747,2127.593767,288.147490
18.84,1019.334282,2311.130184,286.604650
18.85,1037.648696,2370.713678,283.547612
18.87,1111.204231,2542.757554,278.879152
18.88,1111.939312,2474.136298,280.781519
18.89,1042.687963,2407.960477,285.169275
18.9,1106.740229,2500.563274,293.863099
18.92,1173.195533,2644.736953,305.567301
18.93,1158.483969,2592.604742,309.066967
18.94,1127.778847,2480.194660,310.660917
18.95,1107.321025,2435.538172,309.362770
18.97,1045.365387,2306.351051,299.942209
18.98,1013.006415,2261.833796,291.063560
18.99,1035.986088,2316.249997,285.117195
19,1085.351703,2220.003625,281.340764
19.02,1089.526115,2170.374913,282.799635
19.03,1023.747473,2249.022124,283.790794
19.04,1010.600273,2187.465559,286.120881
19.05,1166.255541,2246.478609,288.129309
19.07,1154.840702,2091.887928,289.895170
19.08,1063.994549,2058.526657,292.351659
19.09,827.504423,1991.980467,291.019349
19.12,1650.596617,2802.990344,287.765825
19.13,1652.051318,2820.669467,290.445516
19.14,1686.986801,2769.418222,290.947558
19.15,1988.360592,2633.639681,291.417800
19.17,2032.590430,2642.174585,290.891270
19.18,1486.338070,2694.677505,291.552144
19.27,106.588709,2800.921917,290.547592
19.29,426.629342,2465.807073,290.588663
19.3,631.634378,2405.980563,290.720524
19.32,593.521577,2137.937857,293.367922
19.33,536.924311,1972.676719,296.595990
19.34,363.138387,2202.659546,296.302430
19.35,339.159003,2503.539853,294.830968
19.37,305.403929,2556.393919,293.780852
19.5,1386.451689,2212.358806,413.142908
19.52,1129.957539,2449.455745,367.591637
19.53,906.991862,2436.795211,344.896095
19.54,869.758518,2210.095709,337.198430
19.55,875.976506,1998.903420,332.566414
19.57,870.559426,2023.256600,330.879199
19.58,850.705609,1985.026754,332.161775
19.59,854.716157,2045.515999,331.967449
19.6,873.336210,2040.435320,331.943441
19.62,903.007941,2013.911536,330.039703
19.63,928.320063,2033.087142,329.467702
19.64,935.858988,2107.242298,329.582806
19.65,1003.698495,2247.494607,328.920305
19.67,1033.226675,2345.357263,331.767913
19.68,1027.131137,2471.935249,336.804290
19.69,972.861971,2626.149871,343.945397
19.7,932.756926,2636.487770,351.537480
19.72,989.349168,2321.412708,363.567975
19.73,1052.477769,2017.477092,368.290246
19.74,1064.314056,1956.403719,371.751637
19.75,1037.957729,1932.959763,372.893420
19.77,1150.936188,1934.905334,366.348325
19.78,1215.572701,2034.264158,363.884879
19.79,1190.944499,2063.292723,363.618980
19.8,1119.566405,2022.502120,365.395707
19.82,1070.385590,1914.725382,370.163433
19.83,985.001117,1964.000851,371.462884
19.84,925.494847,2085.230463,369.626207
19.85,885.177371,2357.559811,364.732311
19.87,908.901839,2536.209865,352.057105
19.88,975.340563,2598.579261,345.245608
19.89,1062.886381,2472.756262,339.212243
19.9,1036.228731,2315.961113,335.504358
19.92,953.075986,2327.638110,331.943823
19.93,898.724540,2319.202012,331.303220
19.94,891.377335,2101.974130,330.678198
19.95,891.928064,1923.688169,330.012041
19.97,869.083829,1853.318807,331.248887
19.98,878.866737,1739.076080,332.981514
19.99,994.721996,1610.877493,332.564309
20,939.795943,2053.007772,329.083442
20.02,786.186188,2499.444193,325.321760
20.03,779.441366,2294.089067,320.943433
20.04,854.460293,1996.296832,308.654399
20.05,1022.798338,1884.068924,304.531149
20.07,1056.943080,2164.210531,295.846546
20.08,913.612682,2028.210560,299.023108
20.09,714.293865,2023.157286,299.440410
20.1,614.096052,2083.984573,304.312193
20.12,535.769864,2199.062518,305.751824
20.13,497.371461,2497.751373,313.202553
20.14,462.479957,2290.912096,313.736487
20.15,464.667484,2277.879854,312.009733
20.17,494.193712,2394.421513,307.745351
20.18,469.002668,2694.776891,285.381624
20.19,510.960539,2614.768518,312.684755
20.2,647.366330,2697.962196,327.595456
20.22,671.355807,2640.928601,239.144554
20.23,591.432970,2517.285449,240.308130
20.24,371.996880,2631.137452,240.632176
20.27,253.372797,2782.007195,242.794361
20.28,381.859034,2845.899059,242.975762
20.29,353.716852,2819.296655,242.293767
20.3,306.024046,2754.091538,242.575388
20.32,205.615387,2786.728069,241.927668
20.33,308.011477,2857.659909,241.619400
20.34,365.237336,2881.373759,240.671171
20.35,353.369814,2881.210509,239.878063
20.37,377.662600,2851.402427,238.790145
20.38,403.394818,2821.545028,239.387536
20.39,430.012006,2829.190526,238.388181
20.4,461.896068,2958.243613,240.418261
20.42,544.799500,2934.349526,262.002734
20.43,598.734386,2908.630266,262.617268
20.44,486.585319,2914.195868,262.730400
20.45,326.388954,2944.241108,259.360369
20.47,353.094622,2940.974756,249.562167
20.48,332.973705,2932.643424,244.900102
20.49,330.831858,2966.310014,243.392485
20.5,336.959735,2915.368768,242.531676
20.52,303.000131,2889.201618,247.910584
20.53,275.013523,2920.862202,248.871585
20.54,271.444951,2911.590596,253.272865
20.55,272.023789,2887.384870,258.805417
20.57,274.641720,2894.822064,262.416816
20.58,283.657670,2916.815059,266.846508
20.59,267.933274,2908.394277,270.035567
20.6,230.248897,2915.259406,270.495385
20.62,254.783745,2887.743805,252.354514
20.63,219.549649,2879.387782,247.938424
20.64,201.203810,2847.995266,246.852584
20.65,252.948468,2792.277016,247.185185
20.67,265.615723,2784.366356,247.933757
20.68,265.524930,2826.531073,248.860989
20.69,266.977347,2930.374072,250.167155
20.7,273.961356,2964.655417,252.659913
20.72,277.065990,2994.734970,256.108833
20.73,287.875476,2999.337830,257.242903
20.74,287.755386,2994.532203,258.687354
20.75,279.546526,3034.691013,251.014274
20.77,302.112664,2945.988501,230.999605
20.78,274.154627,2983.019795,229.204891
20.79,256.331687,3015.883908,228.066608
20.8,247.592610,2940.594104,224.122987
20.82,243.693345,2896.004367,220.855107
20.83,243.779861,2989.103311,218.375320
20.84,244.317648,3018.780927,217.595400
20.85,246.590325,2965.834014,217.439521
20.87,245.648429,2900.545313,218.018072
20.88,246.291048,2914.767699,222.912503
20.89,248.623232,2940.938870,220.507389
20.9,255.068569,2983.909344,221.930681
22.39,631.633658,2555.001067,337.725467
22.47,196.197493,2588.156816,333.079116
22.48,340.219907,2736.366826,334.467337
22.49,343.065438,2432.280595,335.575043
22.5,261.015431,2456.310382,335.796792
22.53,163.451682,2509.774467,336.357445
22.54,271.801263,2463.379798,336.421626
22.55,335.069555,2549.250456,336.780994
22.57,390.847955,2664.081702,338.888027
22.58,242.037439,2710.842464,338.199921
22.6,308.294231,2743.280191,315.613891
22.62,378.204545,2646.951292,325.776338
22.63,395.199999,2716.494590,334.844338
22.64,380.363889,2656.331605,340.700409
22.65,366.644265,2626.681217,342.890903
22.67,382.150074,2834.239906,365.658204
22.68,394.062283,2760.264378,371.698204
22.69,392.644516,2766.302477,370.725914
22.7,423.676027,2704.350864,371.976784
22.72,409.474647,2706.254856,370.178637
22.73,390.441080,2900.397565,373.525644
22.74,380.437972,2944.283666,367.877096
22.75,375.188478,3075.027706,366.972696
22.77,371.979152,3098.084061,365.125159
22.78,375.035320,2855.676244,364.409787
22.79,398.674880,2809.769490,370.067868
22.8,409.067959,2727.796460,369.805130
22.82,383.523755,2902.049732,355.391804
22.83,367.942502,2904.926509,352.686547
22.84,360.147999,2740.135111,349.177790
22.85,356.234943,2861.385864,344.519560
22.87,348.688149,2796.308432,337.153107
22.88,342.595144,3026.254128,331.932710
22.89,338.133330,3139.762200,330.964889
22.9,332.646307,3039.301924,327.879834
22.92,328.286432,2825.928886,325.950913
22.93,326.998779,2877.204869,325.026672
22.94,326.893224,3145.964184,324.633914
22.95,327.780185,3288.206225,324.865559
22.97,327.077013,3066.675223,321.088539
22.98,315.432677,2786.212319,306.655285
22.99,303.141027,2660.466281,295.408977
23,302.085966,2735.104265,301.032750
23.02,298.505530,2755.095760,292.667570
23.03,298.193388,2819.135232,291.884648
23.04,297.129496,2933.064311,288.870932
23.05,296.954547,2884.406232,285.805518
23.07,301.089122,3078.547639,287.380115
23.08,305.355097,3059.789313,289.379017
23.09,310.297643,3144.370871,296.749651
23.1,322.172640,3254.964864,306.751575
23.23,344.431630,2820.567992,242.677513
23.24,337.183335,2731.219511,242.980581
23.25,321.252392,2761.207708,243.364982
23.27,304.021918,3008.821451,243.040310
23.28,281.306466,3114.536402,242.485464
23.29,266.264235,3030.604273,240.750053
23.3,264.060171,3103.827622,241.842650
23.32,268.803514,3304.257336,243.043477
23.33,275.610120,3335.867232,244.577777
23.34,277.808788,3462.066464,243.073302
23.35,272.756993,3449.437885,244.779714
23.37,268.160682,3444.787924,242.680363
23.38,272.767496,3468.610109,242.555511
23.39,284.477051,3421.076018,242.300291
23.4,295.971942,3387.496754,241.342111
23.42,280.236902,3242.476218,235.855557
23.43,252.496269,3258.205206,231.690557
23.44,239.254551,3188.887903,229.265229
23.45,239.939548,3121.706727,226.486795
23.93,950.398135,2266.502500,363.393385
23.94,1064.181086,1982.853809,353.027446
23.95,1181.532763,1946.407716,341.185362
23.97,1193.644755,1721.890269,334.631171
23.98,1184.006335,1465.662131,333.240008
24.02,392.016463,1250.908043,335.919538
24.03,1033.082947,1179.652727,337.394042
24.04,967.633342,2182.907305,338.523234
24.05,504.026698,2527.319290,334.927916
24.07,404.163900,2558.981941,336.279641
24.08,403.218588,2565.422593,338.875579
24.09,413.786017,2555.012430,343.876779
24.1,477.754783,2197.630444,350.872697
24.12,1169.034776,2297.772639,372.927757
24.13,984.315727,2809.082212,372.252632
24.14,822.402245,2858.270618,372.240091
24.15,768.312409,2879.660820,371.580441
24.17,741.145637,2897.104904,371.136423
24.18,703.626772,2894.831275,371.075100
24.19,568.988792,2877.774454,371.512824
24.34,598.811871,2346.829286,334.813238
24.35,780.590660,2410.894087,335.844628
24.37,786.753558,2481.462194,337.590559
24.38,886.091999,2539.667487,338.108876
24.39,1066.126912,2489.137433,337.521581
24.4,1066.798297,2569.361374,336.867917
24.42,837.640425,2825.678290,348.534116
24.43,854.635488,2884.766327,359.823038
24.44,998.176064,2916.651151,367.172228
24.45,1193.172420,2728.173252,368.646761
24.47,1348.362895,2583.349831,369.161458
24.48,1411.737267,2631.237115,370.464199
24.5,1132.073296,1439.108260,368.594604
24.52,1396.788839,1713.429905,363.117133
24.53,1363.225406,1924.587347,362.480022
24.54,1337.806259,1970.907005,362.410242
24.55,1310.379290,2053.231434,362.776704
24.57,1282.396304,2220.048275,363.019822
24.58,1239.206799,2327.640383,366.241280
24.59,1163.183897,2357.837086,369.511999
24.6,1087.689190,2390.439793,371.067749
24.62,1032.521117,2416.881891,373.511413
24.63,1016.119918,2356.911353,376.408370
24.64,980.267566,2254.649861,378.233442
24.65,997.853474,2178.521912,377.855019
24.67,987.556097,2171.475134,376.058409
24.68,974.627435,2405.876268,374.016917
24.69,945.190685,2675.538090,371.809080
24.7,889.983935,2595.055221,371.612236
24.72,822.622798,2282.570668,387.601624
24.73,824.042211,2205.284141,400.887186
24.74,845.197798,2372.718218,410.339342
24.75,860.807195,2684.755721,418.107560
24.77,896.212102,2783.426423,182.452583
24.78,954.784029,2678.984330,185.804054
24.79,989.905581,2637.825700,243.343611
24.8,1003.245996,2490.565330,247.912957
24.82,1080.278921,2445.730292,244.064810
24.84,956.840453,2648.066848,379.543786
24.85,917.969949,2495.333662,381.207317
24.87,876.845509,2660.208912,380.327407
24.98,747.378677,2546.076177,367.207229
25.39,291.982933,2819.566424,331.882693
25.4,323.272616,2802.094388,331.404641
25.42,318.456082,2847.109714,331.709765
25.43,310.253594,2881.974561,332.919668
25.57,911.648957,2895.961154,372.294807
25.73,987.482548,2529.937777,272.371793
25.74,1010.194011,2596.948336,275.977198
25.75,954.425387,2666.233323,278.718745
25.77,917.843677,2686.942878,280.743898
25.78,926.321318,2627.322113,281.818336
25.79,935.895877,2585.058380,282.224959
25.8,829.087514,2547.692923,281.122378
25.82,548.241734,2560.065332,246.243357
25.83,372.029342,2640.114935,234.999836
25.84,526.860477,2520.957112,231.578143
25.85,758.082950,2601.834262,233.297963
25.87,1401.518217,2628.046471,250.614957
25.88,1594.710643,2816.270040,264.576480
25.89,1630.863104,2734.103003,280.710781
25.9,1645.928269,2587.295105,287.666612
25.92,1643.327583,2465.617259,293.108085
25.93,1552.665890,2456.100937,291.587871
25.94,1457.427723,2480.433797,290.022592
25.95,1130.473573,2337.597543,289.285651
26.07,1764.391144,2642.539867,299.318332
26.08,1773.562952,2689.069597,301.447051
26.09,1800.906554,2631.907162,300.734129
26.1,2080.294819,2298.956831,298.770192
26.12,1767.349434,2264.929008,292.100846
26.13,688.684044,2450.377628,289.835381
26.15,834.721018,2395.567199,285.223081
26.17,908.152575,2385.948989,285.728259
26.32,252.906642,2474.221690,289.744535
26.33,407.980853,2409.992879,290.190141
26.34,385.788208,2374.260294,291.101126
26.39,928.600595,2540.695657,288.013064
26.4,1214.801201,2582.182031,287.598975
26.47,839.571528,2630.970114,258.932032
26.48,778.624582,2632.104307,259.118731
26.49,722.557889,2464.104562,255.741295
26.5,617.377087,2384.756831,254.691553
26.52,566.229432,2310.590473,251.524136
26.63,262.761547,2154.531323,252.617851
26.64,282.289761,2366.888890,252.629863
27.2,1039.797882,2461.865497,266.736450
27.22,978.592584,2453.641283,274.427563
27.23,920.550947,2500.167675,277.949493
27.24,802.423937,2583.836768,278.838955
27.25,710.923475,2643.217654,279.163137
27.27,700.721435,2609.588822,278.067890
27.28,703.184841,2570.439303,276.290455
27.29,698.049180,2500.781238,273.932688
27.3,580.173912,2481.132344,267.829707
27.32,370.565370,2593.852096,249.251413
27.35,840.826505,2685.447072,251.921113
27.37,1203.038106,2705.064787,278.699583
27.38,1457.952758,2768.683762,289.612851
27.39,1556.794201,2810.963335,291.255294
27.4,1506.900983,2725.142754,291.393920
27.42,1480.026084,2378.523085,288.601889
27.43,884.249240,1760.947992,286.737076
27.45,173.363916,2297.098531,269.532931
27.54,1670.591556,2186.490904,217.031080
27.57,1583.016119,2251.875454,290.820721
27.58,1332.200216,2235.679193,289.372705
27.59,969.539572,2376.425126,286.765456
27.6,472.692532,2606.338516,285.000928
27.85,1212.305097,2501.483132,293.446936
28.57,317.328903,2535.160510,245.495962
28.58,310.936669,2599.712241,242.796023
28.59,249.707134,2460.925444,235.778041
28.6,51.158390,2540.355929,228.750414
28.78,1069.175406,2468.618152,291.585824
28.79,1083.163592,2332.374227,293.226327
28.8,994.351699,2533.577098,293.365783
28.82,935.505209,2621.708010,286.845780
28.83,901.403776,2232.892754,284.867891
28.84,1050.713651,1663.477251,285.090757
28.85,940.028383,1372.092046,285.234557
28.9,1371.463616,2864.679758,287.606263
28.92,1282.822181,2737.537754,285.602720
28.93,1151.490706,2762.090315,285.512858
28.94,1037.654987,2711.366998,284.018333
28.95,1096.228810,2588.644221,284.207137
28.97,1131.478286,2647.639048,287.632821
28.98,1104.207750,2691.516579,287.413206
28.99,1118.356624,2549.728871,286.831629
29,1196.395425,2454.798564,288.448451
29.02,1413.885085,2306.209540,288.527070
29.03,1294.270352,2483.414434,286.932620
29.04,1202.667597,2491.423989,285.335280
29.05,1224.370804,2336.658304,283.601271
29.07,1221.625392,2136.290836,278.169342
29.08,1164.750469,2203.714283,279.901606
29.09,1139.437418,2464.120088,288.189188
29.1,1159.170685,2538.732138,293.768921
29.12,1153.058351,2524.973872,301.645191
29.13,1139.045770,2461.034157,302.715156
29.14,1091.870390,2389.507321,300.913498
29.15,1133.139253,2429.818087,298.451036
29.17,1146.642275,2480.881845,287.458228
29.18,1101.496333,2414.588887,283.215853
29.19,1064.902851,2347.381941,280.436726
29.2,990.239768,2352.084773,281.071915
29.22,886.227044,2189.465660,288.451243
29.23,741.355007,2051.985996,290.065456
29.24,717.357464,2121.610964,293.592685
29.25,589.724552,2410.186846,290.283768
29.35,1191.314350,2156.135888,294.893573
29.37,1201.350487,2567.171167,301.455224
29.38,1227.928215,2484.846295,302.045869
29.39,1172.313474,2479.240694,301.358069
29.4,1110.887071,2683.637705,298.844756
29.42,1085.696030,2759.727133,298.098713
29.43,947.494349,2750.189427,297.909370
29.44,861.639374,2689.207027,298.023045
29.45,824.055359,2704.052143,297.711131
29.47,814.312734,2705.349797,298.027314
29.48,811.650705,2690.783909,298.175133
29.49,819.839298,2646.634473,298.285432
29.5,814.940887,2597.806723,297.818765
29.52,819.534384,2537.870150,294.827498
29.53,826.400835,2641.882102,292.589883
29.54,827.998686,2581.138042,292.353521
29.55,800.863263,2435.971270,300.818609
29.57,802.297001,2268.152631,310.946610
29.58,835.159949,2377.631954,313.541807
29.59,906.857361,2410.456961,316.350999
29.6,960.668652,2477.829552,321.311313
29.62,1024.560286,2267.252913,328.597458
29.63,1037.648087,2295.303796,327.779629
29.64,989.656021,2435.136769,322.868212
29.65,941.232003,2507.933404,320.167105
29.67,947.774688,2508.974900,320.226277
29.68,925.909955,2467.952903,319.495855
29.69,938.194186,2558.519939,319.707450
29.7,962.916483,2594.492964,323.428812
29.72,1047.484229,2338.329490,334.523653
29.73,892.551384,1965.368534,344.144210
29.74,852.771986,2087.071172,353.236965
29.75,861.333028,2148.574476,352.171491
29.77,949.418811,2044.435018,340.330207
29.78,1044.661511,2306.756274,330.211054
29.79,965.549033,2518.377456,320.246476
29.8,917.097707,2508.603088,314.147303
29.82,911.946678,2490.336804,313.383977
29.83,845.385245,2469.671881,318.789674
29.84,801.849939,2374.828869,323.464318
29.85,905.620942,1893.517487,330.785790
29.87,943.533184,1694.648733,335.032307
29.88,815.509295,2268.738951,339.286654
29.89,768.853856,2343.478043,342.480424
29.9,766.864290,1995.688437,337.639124
29.92,761.418066,2044.910489,334.604895
29.93,845.866067,2004.626412,332.714453
29.94,898.445153,1705.808629,330.501801
29.97,669.893096,1742.844693,336.630336
29.98,763.533306,1852.212111,335.521582
29.99,744.254149,2105.527882,329.247064
30,691.153161,1925.882434,328.233097
30.03,860.590670,2667.800685,326.714202
30.04,1230.071368,2779.762901,326.555404
30.1,767.683563,2134.781141,83.231099
30.12,869.629315,2116.936841,83.935176
30.13,990.832759,2405.338856,153.825634
30.14,850.627070,2480.874696,151.486400
30.15,884.090815,2496.196765,142.773685
30.17,851.688221,2650.814482,143.632530
30.18,763.022001,2795.141563,288.711534
30.19,745.267855,2826.640336,290.070446
30.2,759.543984,2812.161813,289.634325
30.22,767.649026,2768.837908,288.559563
30.23,767.666572,2702.183940,287.492323
30.24,758.362082,2614.316654,285.677439
30.25,709.270571,2476.324270,283.792148
30.27,718.786405,2457.917096,289.622279
30.28,965.773811,2560.895563,286.899589
30.29,1278.207184,2640.209002,289.914229
30.3,1259.111281,2511.507253,292.374246
30.32,1275.407238,2358.034501,290.734890
30.33,1083.681504,2040.663010,291.831560
30.34,907.062274,2232.955132,290.557769
30.35,967.716738,2474.548788,290.230564
30.37,1283.294817,2814.791045,290.916073
30.38,1361.913910,2828.744247,290.665049
30.39,1327.714087,2756.666231,289.601463
30.4,1276.527870,2530.160996,288.151429
30.42,1491.042620,1731.899081,284.240882
30.47,796.475194,1698.011652,285.265381
30.48,1354.276593,1748.897242,286.949976
30.49,1685.313499,1948.834449,289.855039
30.5,1394.757088,2215.201989,289.282119
30.52,1157.689074,2287.772983,288.967677
30.53,1095.495209,2322.856356,287.707789
30.54,1112.140853,2338.696067,284.838194
30.55,1098.100352,2278.474346,283.171642
30.57,1063.049608,2293.081483,281.417016
30.58,1043.247246,2384.957551,283.355229
30.59,1110.211224,2452.128231,290.814476
30.6,1230.737133,2446.051019,295.563924
30.62,1190.220427,2462.857175,301.473367
30.63,1181.230448,2405.222083,301.565138
30.64,1172.947081,2299.585470,298.696840
30.65,1142.233524,2318.625838,295.214959
30.67,1092.402998,2437.010827,288.859937
30.68,1044.344441,2451.537618,289.749007
30.69,1037.831366,2199.726889,291.414667
30.7,964.284190,1991.890460,294.477265
30.72,778.959057,2023.511375,296.279006
30.73,697.216044,2321.297176,295.915450
30.74,560.833991,2368.895510,293.970793
30.89,1167.957864,2420.942292,293.543355
30.9,1060.083324,2552.577503,285.224815
30.92,867.264394,2551.982028,286.731847
30.93,729.043139,2537.552416,285.127734
30.94,441.868352,2542.104051,284.235446
31,206.635792,2555.599523,298.232136
31.02,415.479757,2536.209910,299.705935
31.03,395.735627,2582.897479,299.026213
31.04,435.090776,2822.260786,298.314196
