time,f1,f2,pitch
15.42,955.752664,3229.361748,302.314634
15.43,976.841669,3098.301149,307.533151
15.44,968.387815,2746.991264,313.961828
15.45,982.665565,2720.625144,322.387077
15.47,991.004411,2838.091802,337.528692
15.48,978.721804,2805.409303,344.266529
15.49,943.244604,2873.150630,348.204961
15.5,907.660880,2938.334147,350.526484
15.52,888.318382,3247.128941,346.392183
15.53,853.084680,3826.735568,343.263355
15.55,774.412131,3718.145820,338.995301
15.57,719.199660,3634.516810,328.888251
15.64,607.122232,3255.047655,127.294989
15.78,909.872379,3072.231392,280.852476
15.79,719.317294,2884.377451,277.014263
15.8,675.822015,2864.370761,271.287108
15.82,728.654798,2770.583578,262.410408
15.83,834.067156,2639.045338,260.120093
15.84,867.293437,2554.352839,258.562933
15.85,771.809905,2673.836594,257.274763
15.87,707.467141,2757.944111,257.438333
15.88,694.892752,2832.609731,257.711608
15.89,718.527689,2992.738563,257.628946
15.9,781.315315,3274.434110,258.538049
16.13,911.537431,2321.497726,259.481655
16.14,744.654558,2488.534530,259.923425
16.15,763.337669,2474.541745,258.857361
16.17,868.124691,2460.401728,259.549842
16.18,874.666046,2488.277556,259.614077
16.19,691.380039,2519.956966,259.576508
16.2,695.048613,2530.479535,259.162587
16.22,733.005865,2474.713002,258.439982
16.23,624.286626,2407.206657,258.713047
16.24,624.993052,2440.394786,259.348573
16.25,542.477097,2461.143569,259.636771
16.27,339.365802,2462.870400,259.845543
16.28,493.117291,2438.920094,260.073097
16.29,1095.731072,2775.253694,259.388999
16.3,1320.103623,3092.586827,258.635991
16.32,1342.785430,3408.039659,260.179806
16.33,1311.179738,3855.817139,261.046249
16.34,1257.568028,3808.249199,261.143683
16.35,1250.627906,3769.228448,261.442249
16.43,1143.338672,3301.067406,259.558778
16.44,1122.060005,3333.876951,259.234748
16.45,1110.918429,3428.238042,259.089440
16.53,1026.080197,3475.900204,263.249750
16.54,1004.149593,3386.435002,263.927202
16.55,1022.693943,3408.755016,263.676995
16.92,1045.778070,3292.290490,78.050354
16.93,925.362227,2959.394310,77.556499
16.94,993.194073,3284.752333,77.636818
16.97,780.415574,2323.508702,77.675707
17.04,656.866174,2832.275238,264.212966
17.05,683.120218,2789.431789,265.237940
17.07,940.642652,2945.874696,263.831930
17.08,1055.075348,3189.030253,262.930272
17.09,1126.675083,3486.097990,261.160521
17.12,1075.662989,3752.458089,256.112085
17.13,753.950899,2702.099936,258.896987
17.14,688.002708,2678.032953,259.820720
17.15,562.698193,2539.402594,260.636424
17.17,529.116438,2426.572788,261.975352
17.18,526.971867,2399.447915,260.515276
17.19,457.695093,2355.127326,260.660880
17.2,559.655446,2365.959397,260.235997
17.22,581.904741,2415.766096,260.817984
17.23,593.223498,2469.664276,260.257810
17.24,729.210053,2527.900341,260.630393
17.25,741.623433,2528.255168,260.627599
17.27,808.805970,2460.323006,261.011716
17.28,1081.994502,2585.584031,261.035710
17.3,1215.939085,2731.051417,261.374936
17.32,1246.414068,2757.402350,260.096633
17.33,1259.354542,2731.065516,260.277257
17.34,1266.500428,2756.242093,260.456307
17.35,1265.153898,2825.972650,259.824307
17.37,1266.111704,2767.504948,259.506775
17.38,1263.514592,2735.687569,259.403241
17.39,1261.677767,2766.888987,259.229716
17.4,1259.006717,2717.608491,259.424117
17.42,1258.914118,2729.769322,259.661358
17.43,1254.905688,2752.212470,259.336397
17.44,1256.648109,2766.723962,259.716432
17.45,1267.450540,2729.924918,260.115101
17.47,1280.824763,2643.216765,260.778613
17.48,1287.312719,2671.660208,260.843319
17.49,1310.729802,2571.515684,260.730200
17.5,1381.158918,2445.276252,261.206687
17.52,1395.267922,2155.187957,263.335099
17.53,1092.301131,1761.262304,260.763058
17.62,587.312881,2919.390140,257.253181
17.63,622.654441,2928.014934,246.626528
17.64,641.843861,2874.398607,255.990817
17.65,789.197128,2757.805962,257.995813
18.07,667.422516,1906.826170,251.590915
18.08,730.361153,2133.943159,250.222397
18.09,727.340875,2139.578653,247.392910
18.14,791.253636,2221.132959,234.179683
18.15,812.819763,2413.435149,232.299129
18.49,1119.135541,2598.183321,84.581243
18.5,1136.694796,2591.944549,76.699570
18.53,1150.649860,2581.609790,76.232546
18.54,1150.523885,2515.236204,75.943987
18.55,1090.626730,2572.107514,115.493535
18.57,1090.192991,2657.934847,113.269156
18.58,1064.616793,2727.998239,113.257527
18.82,505.669413,2559.576879,240.153639
18.83,506.096700,2684.407315,241.526622
18.84,506.581293,2763.751333,242.048793
18.85,434.648855,2749.610056,241.841067
18.87,356.368319,2736.470793,240.373198
18.88,305.500085,2737.583445,239.992102
18.99,608.185600,3014.651343,87.232820
19,689.108867,3013.690396,87.652526
19.02,704.234081,3082.220528,87.548944
19.03,695.438426,3122.380094,86.918774
19.04,728.639498,3161.028646,86.360745
19.05,692.833132,3246.814993,86.074095
19.07,661.073306,3279.930282,86.571448
19.08,812.764095,3254.760811,86.670079
19.09,809.208085,3029.435089,122.321778
19.1,542.509381,2236.100842,114.398010
19.12,539.168334,1796.492566,111.881591
19.13,765.057925,1906.125048,113.515066
19.14,478.272864,1593.720652,113.167604
19.15,802.849669,2978.352319,112.217764
19.17,640.340982,2997.949194,253.248892
19.18,653.123775,2873.673292,259.112042
19.19,610.501227,2514.271165,260.458264
19.2,568.915879,2610.454823,259.313645
19.38,760.113469,2815.486443,259.727219
19.39,952.744395,2779.891380,259.038440
19.4,1045.075133,2754.457733,258.334325
19.42,949.935302,2868.572298,259.973883
19.43,870.089345,2940.837033,260.903934
19.44,852.215016,2947.207675,261.687477
19.45,892.041317,3056.131747,261.978824
19.54,693.848578,1811.712568,87.103111
19.55,369.904482,1606.688483,87.494625
19.68,670.095276,2677.690072,86.297562
19.69,671.182641,2870.035193,86.279789
19.7,755.170477,2857.710855,87.156046
19.72,850.365719,2952.892765,87.340144
19.82,430.132032,2085.535842,86.641324
19.83,751.437152,1620.080712,87.009393
19.94,718.428420,1993.118144,86.820468
19.95,717.284823,1749.752906,87.455759
20.23,974.487173,1350.650586,87.425929
20.4,343.473077,2462.542214,181.073609
20.42,365.862385,2498.607999,194.837257
20.43,397.897012,2517.902026,196.792126
20.44,384.242953,2593.614188,203.165412
20.45,190.959022,2683.732550,206.681035
20.57,488.155256,2694.950376,248.964475
20.58,554.148254,2850.266520,249.567703
20.59,570.487256,2955.491472,251.484732
20.6,591.414814,3043.003921,253.956144
20.62,617.276384,3102.162515,258.189325
20.63,648.284779,3089.787811,260.333347
20.64,623.055011,3129.985524,261.363475
20.65,609.837393,3146.891215,262.384339
20.67,604.428126,3142.883317,261.619066
